time,distance,spm,power,pace,calhr,calories,heartrate,status,,,,,,,,,,,,,,,,,,,,
19.34,192.1,35,302,105.03975508514351,1339.3632,14,142,9
19.13,193.2,33,308,104.3532011211616,1360.0128,14,142,9
18.92,194.3,33,308,104.3532011211616,1360.0128,14,143,9
18.71,195.3,33,308,104.3532011211616,1360.0128,14,143,9
18.5,196.2,33,308,104.3532011211616,1360.0128,14,143,9
18.29,197.1,33,308,104.3532011211616,1360.0128,14,143,9
18.08,198.1,33,308,104.3532011211616,1360.0128,14,143,9
17.88,199.0,33,308,104.3532011211616,1360.0128,14,144,9
17.67,200.0,33,308,104.3532011211616,1360.0128,14,144,9
17.46,201.2,34,306,104.58005662016414,1353.1296,15,144,9
17.25,202.2,34,306,104.58005662016414,1353.1296,15,144,9
17.05,203.2,34,306,104.58005662016414,1353.1296,15,144,9
16.83,204.3,34,306,104.58005662016414,1353.1296,15,145,9
16.63,205.2,34,306,104.58005662016414,1353.1296,15,145,9
16.43,206.1,34,306,104.58005662016414,1353.1296,15,145,9
16.23,207.0,34,306,104.58005662016414,1353.1296,15,145,9
16.0,208.1,34,306,104.58005662016414,1353.1296,15,146,9
15.79,209.2,36,318,103.24768151782501,1394.4288000000001,16,146,9
15.59,210.3,36,318,103.24768151782501,1394.4288000000001,16,146,9
15.38,211.4,36,318,103.24768151782501,1394.4288000000001,16,146,9
15.17,212.3,36,318,103.24768151782501,1394.4288000000001,16,146,9
14.98,213.2,36,318,103.24768151782501,1394.4288000000001,16,147,9
14.76,214.2,36,318,103.24768151782501,1394.4288000000001,16,147,9
14.55,215.1,36,318,103.24768151782501,1394.4288000000001,16,147,9
14.35,216.1,36,318,103.24768151782501,1394.4288000000001,16,147,9
14.13,217.2,36,318,103.24768151782501,1394.4288000000001,16,147,9
13.93,218.3,34,319,103.13968177214414,1397.8704,16,147,9
13.71,219.4,34,319,103.13968177214414,1397.8704,16,147,9
13.51,220.3,34,319,103.13968177214414,1397.8704,16,147,9
13.31,221.3,34,319,103.13968177214414,1397.8704,16,147,9
13.09,222.2,34,319,103.13968177214414,1397.8704,16,147,9
12.89,223.1,34,319,103.13968177214414,1397.8704,16,148,9
12.68,224.0,34,319,103.13968177214414,1397.8704,16,148,9
12.47,225.1,34,319,103.13968177214414,1397.8704,16,148,9
12.27,226.2,34,304,104.80889773632869,1346.2464,17,148,9
12.06,227.2,34,304,104.80889773632869,1346.2464,17,148,9
11.85,228.3,34,304,104.80889773632869,1346.2464,17,149,9
11.64,229.3,34,304,104.80889773632869,1346.2464,17,149,9
11.44,230.2,34,304,104.80889773632869,1346.2464,17,149,9
11.23,231.1,34,304,104.80889773632869,1346.2464,17,149,9
11.02,232.0,34,304,104.80889773632869,1346.2464,17,149,9
10.8,233.1,34,304,104.80889773632869,1346.2464,17,150,9
10.61,234.0,34,304,104.80889773632869,1346.2464,17,150,9
10.39,235.2,33,305,104.69422707831741,1349.688,18,150,9
10.19,236.2,33,305,104.69422707831741,1349.688,18,150,9
9.98,237.2,33,305,104.69422707831741,1349.688,18,150,9
9.76,238.2,33,305,104.69422707831741,1349.688,18,150,9
9.56,239.1,33,305,104.69422707831741,1349.688,18,150,9
9.36,240.0,33,305,104.69422707831741,1349.688,18,150,9
9.14,241.0,33,305,104.69422707831741,1349.688,18,150,9
8.94,242.0,33,305,104.69422707831741,1349.688,18,150,9
8.72,243.1,34,307,104.46638255599292,1356.5712,18,150,9
8.51,244.2,34,307,104.46638255599292,1356.5712,18,150,9
8.32,245.2,34,307,104.46638255599292,1356.5712,18,150,9
8.11,246.1,34,307,104.46638255599292,1356.5712,18,150,9
7.9,247.1,34,307,104.46638255599292,1356.5712,18,151,9
7.69,248.0,34,307,104.46638255599292,1356.5712,18,151,9
7.48,248.9,34,307,104.46638255599292,1356.5712,18,151,9
7.28,249.9,34,307,104.46638255599292,1356.5712,18,151,9
7.06,251.0,35,307,104.46638255599292,1356.5712,19,151,9
6.86,252.1,35,307,104.46638255599292,1356.5712,19,151,9
6.64,253.2,35,307,104.46638255599292,1356.5712,19,151,9
6.44,254.1,35,307,104.46638255599292,1356.5712,19,151,9
6.24,255.0,35,307,104.46638255599292,1356.5712,19,151,9
6.02,256.0,35,307,104.46638255599292,1356.5712,19,151,9
5.81,256.9,35,307,104.46638255599292,1356.5712,19,151,9
5.62,257.8,35,307,104.46638255599292,1356.5712,19,151,9
5.39,259.0,35,307,104.46638255599292,1356.5712,19,151,9
5.19,260.0,35,302,105.03975508514351,1339.3632,20,151,9
4.99,261.0,35,302,105.03975508514351,1339.3632,20,151,9
4.77,262.1,35,302,105.03975508514351,1339.3632,20,151,9
4.57,263.0,35,302,105.03975508514351,1339.3632,20,151,9
4.37,263.9,35,302,105.03975508514351,1339.3632,20,151,9
4.16,264.8,35,302,105.03975508514351,1339.3632,20,151,9
3.94,265.8,35,302,105.03975508514351,1339.3632,20,152,9
3.73,266.8,35,302,105.03975508514351,1339.3632,20,152,9
3.52,268.0,35,301,105.15594959922205,1335.9216000000001,20,152,9
3.32,268.9,35,301,105.15594959922205,1335.9216000000001,20,152,9
3.11,270.0,35,301,105.15594959922205,1335.9216000000001,20,152,9
2.91,270.9,35,301,105.15594959922205,1335.9216000000001,20,152,9
2.7,271.9,35,301,105.15594959922205,1335.9216000000001,20,152,9
2.49,272.8,35,301,105.15594959922205,1335.9216000000001,20,152,9
2.28,273.7,35,301,105.15594959922205,1335.9216000000001,20,152,9
2.07,274.8,35,301,105.15594959922205,1335.9216000000001,20,152,9
1.85,275.9,35,306,104.58005662016414,1353.1296,21,152,9
1.66,276.9,35,306,104.58005662016414,1353.1296,21,152,9
1.44,277.9,35,306,104.58005662016414,1353.1296,21,152,9
1.25,278.8,35,306,104.58005662016414,1353.1296,21,152,9
1.04,279.8,35,306,104.58005662016414,1353.1296,21,152,9
0.83,280.7,35,306,104.58005662016414,1353.1296,21,152,9
0.62,281.6,35,306,104.58005662016414,1353.1296,21,152,9
0.4,282.7,35,306,104.58005662016414,1353.1296,21,152,9
0.19,283.8,36,301,105.15594959922205,1335.9216000000001,22,152,9
0.0,284.7,36,301,105.15594959922205,1335.9216000000001,22,153,9
0.0,285.8,36,301,105.15594959922205,1335.9216000000001,22,153,9
0.0,286.7,36,301,105.15594959922205,1335.9216000000001,22,153,9
0.0,287.7,36,301,105.15594959922205,1335.9216000000001,22,153,9
0.0,288.6,36,301,105.15594959922205,1335.9216000000001,22,153,9
0.0,289.4,36,301,105.15594959922205,1335.9216000000001,22,153,9
0.0,290.3,36,301,105.15594959922205,1335.9216000000001,22,153,9
0.0,291.2,36,301,105.15594959922205,1335.9216000000001,22,153,9
0.0,291.9,36,301,105.15594959922205,1335.9216000000001,22,153,9
0.0,292.8,36,301,105.15594959922205,1335.9216000000001,22,153,9
0.0,293.4,36,301,105.15594959922205,1335.9216000000001,22,153,9
0.0,294.2,36,301,105.15594959922205,1335.9216000000001,22,153,9
0.0,295.0,36,301,105.15594959922205,1335.9216000000001,22,153,9
0.0,295.6,36,301,105.15594959922205,1335.9216000000001,22,153,9
0.0,296.3,36,301,105.15594959922205,1335.9216000000001,22,153,9
0.0,297.0,36,301,105.15594959922205,1335.9216000000001,22,153,9
0.0,297.7,36,301,105.15594959922205,1335.9216000000001,22,153,9
0.0,298.3,36,301,105.15594959922205,1335.9216000000001,22,153,9
0.0,299.0,36,301,105.15594959922205,1335.9216000000001,22,153,9
0.0,299.6,36,301,105.15594959922205,1335.9216000000001,22,153,9
0.0,300.2,36,301,105.15594959922205,1335.9216000000001,22,153,9
0.0,300.8,36,301,105.15594959922205,1335.9216000000001,22,153,9
0.0,301.5,36,301,105.15594959922205,1335.9216000000001,22,153,9
0.0,302.1,36,301,105.15594959922205,1335.9216000000001,22,153,9
0.0,302.6,36,301,105.15594959922205,1335.9216000000001,22,153,9
0.0,303.2,36,301,105.15594959922205,1335.9216000000001,22,153,9
0.0,303.8,36,301,105.15594959922205,1335.9216000000001,22,153,9
0.0,304.4,36,301,105.15594959922205,1335.9216000000001,22,153,9
0.0,305.0,36,301,105.15594959922205,1335.9216000000001,22,153,9
0.0,305.6,36,301,105.15594959922205,1335.9216000000001,22,153,9
0.0,306.3,36,301,105.15594959922205,1335.9216000000001,22,153,9
0.0,307.0,36,301,105.15594959922205,1335.9216000000001,22,153,9
0.0,307.6,36,301,105.15594959922205,1335.9216000000001,22,153,9
0.0,308.2,36,301,105.15594959922205,1335.9216000000001,22,153,9
0.0,308.8,36,301,105.15594959922205,1335.9216000000001,22,153,9
0.0,309.4,36,301,105.15594959922205,1335.9216000000001,22,153,9
0.0,310.0,36,301,105.15594959922205,1335.9216000000001,22,153,9
0.0,310.5,36,301,105.15594959922205,1335.9216000000001,22,153,9
0.0,311.1,36,301,105.15594959922205,1335.9216000000001,22,153,9
0.0,311.7,36,301,105.15594959922205,1335.9216000000001,22,153,9
0.0,312.3,36,301,105.15594959922205,1335.9216000000001,22,153,9
0.0,313.0,36,301,105.15594959922205,1335.9216000000001,22,153,9
0.0,313.6,36,301,105.15594959922205,1335.9216000000001,23,153,9
0.0,314.3,36,301,105.15594959922205,1335.9216000000001,23,153,9
0.0,315.0,36,301,105.15594959922205,1335.9216000000001,23,153,9
0.0,315.6,36,301,105.15594959922205,1335.9216000000001,23,153,9
0.0,316.2,36,301,105.15594959922205,1335.9216000000001,23,153,9
0.0,316.7,36,301,105.15594959922205,1335.9216000000001,23,153,9
0.0,317.3,36,301,105.15594959922205,1335.9216000000001,23,153,9
0.0,317.9,36,301,105.15594959922205,1335.9216000000001,23,153,9
0.0,318.4,36,301,105.15594959922205,1335.9216000000001,23,153,9
0.0,319.1,36,301,105.15594959922205,1335.9216000000001,23,153,9
0.0,319.8,36,301,105.15594959922205,1335.9216000000001,23,153,9
0.0,320.5,36,301,105.15594959922205,1335.9216000000001,23,153,9
0.0,321.2,36,301,105.15594959922205,1335.9216000000001,23,153,9
0.0,321.9,36,301,105.15594959922205,1335.9216000000001,23,153,9
0.0,322.5,36,301,105.15594959922205,1335.9216000000001,23,153,9
0.0,323.2,36,301,105.15594959922205,1335.9216000000001,23,153,9
0.0,323.8,36,301,105.15594959922205,1335.9216000000001,23,152,9
0.0,324.4,36,301,105.15594959922205,1335.9216000000001,23,152,9
0.0,325.0,36,301,105.15594959922205,1335.9216000000001,23,152,9
0.0,325.6,36,301,105.15594959922205,1335.9216000000001,23,152,9
0.0,326.3,36,301,105.15594959922205,1335.9216000000001,23,152,9
0.0,326.9,36,301,105.15594959922205,1335.9216000000001,23,152,9
0.0,327.7,36,301,105.15594959922205,1335.9216000000001,23,152,9
0.0,328.4,36,301,105.15594959922205,1335.9216000000001,23,152,9
0.0,329.1,36,301,105.15594959922205,1335.9216000000001,23,152,9
0.0,329.7,36,301,105.15594959922205,1335.9216000000001,23,152,9
0.0,330.4,36,301,105.15594959922205,1335.9216000000001,23,152,9
0.0,331.0,36,301,105.15594959922205,1335.9216000000001,23,152,9
0.0,331.7,36,301,105.15594959922205,1335.9216000000001,23,152,9
0.0,332.3,36,301,105.15594959922205,1335.9216000000001,23,152,9
0.0,332.9,36,301,105.15594959922205,1335.9216000000001,23,152,9
0.0,333.5,36,301,105.15594959922205,1335.9216000000001,23,152,9
0.0,334.2,36,301,105.15594959922205,1335.9216000000001,23,152,9
0.0,334.9,36,301,105.15594959922205,1335.9216000000001,23,152,9
0.0,335.6,36,301,105.15594959922205,1335.9216000000001,23,152,9
0.0,336.3,36,301,105.15594959922205,1335.9216000000001,23,152,9
0.0,337.0,36,301,105.15594959922205,1335.9216000000001,23,152,9
0.0,337.6,36,301,105.15594959922205,1335.9216000000001,23,152,9
0.0,338.2,36,301,105.15594959922205,1335.9216000000001,23,152,9
0.0,338.8,36,301,105.15594959922205,1335.9216000000001,23,152,9
0.0,339.5,36,301,105.15594959922205,1335.9216000000001,23,151,9
0.0,340.1,36,301,105.15594959922205,1335.9216000000001,23,151,9
0.0,340.7,36,301,105.15594959922205,1335.9216000000001,23,151,9
0.0,341.4,36,301,105.15594959922205,1335.9216000000001,23,151,9
0.0,342.2,36,301,105.15594959922205,1335.9216000000001,24,151,9
0.0,342.8,36,301,105.15594959922205,1335.9216000000001,24,151,9
0.0,343.5,36,301,105.15594959922205,1335.9216000000001,24,151,9
0.0,344.2,36,301,105.15594959922205,1335.9216000000001,24,151,9
0.0,344.8,36,301,105.15594959922205,1335.9216000000001,24,151,9
0.0,345.5,36,301,105.15594959922205,1335.9216000000001,24,151,9
0.0,346.1,36,301,105.15594959922205,1335.9216000000001,24,151,9
0.0,346.7,36,301,105.15594959922205,1335.9216000000001,24,151,9
0.0,347.4,36,301,105.15594959922205,1335.9216000000001,24,151,9
0.0,348.1,36,301,105.15594959922205,1335.9216000000001,24,151,9
0.0,348.9,36,301,105.15594959922205,1335.9216000000001,24,151,9
0.0,349.6,36,301,105.15594959922205,1335.9216000000001,24,151,9
0.0,350.3,36,301,105.15594959922205,1335.9216000000001,24,151,9
0.0,351.0,36,301,105.15594959922205,1335.9216000000001,24,151,9
0.0,351.7,36,301,105.15594959922205,1335.9216000000001,24,151,9
0.0,352.3,36,301,105.15594959922205,1335.9216000000001,24,150,9
0.0,353.0,36,301,105.15594959922205,1335.9216000000001,24,150,9
0.0,353.6,36,301,105.15594959922205,1335.9216000000001,24,150,9
0.0,354.3,36,301,105.15594959922205,1335.9216000000001,24,150,9
0.0,355.0,36,301,105.15594959922205,1335.9216000000001,24,150,9
0.0,355.8,36,301,105.15594959922205,1335.9216000000001,24,150,9
0.0,356.5,36,301,105.15594959922205,1335.9216000000001,24,150,9
0.0,357.2,36,301,105.15594959922205,1335.9216000000001,24,150,9
0.0,357.9,36,301,105.15594959922205,1335.9216000000001,24,150,9
0.0,358.7,36,301,105.15594959922205,1335.9216000000001,24,150,9
0.0,359.3,36,301,105.15594959922205,1335.9216000000001,24,150,9
0.0,359.9,36,301,105.15594959922205,1335.9216000000001,24,150,9
0.0,360.5,36,301,105.15594959922205,1335.9216000000001,24,150,9
0.0,361.2,36,301,105.15594959922205,1335.9216000000001,24,150,9
0.0,361.9,36,301,105.15594959922205,1335.9216000000001,24,150,9
0.0,362.7,36,301,105.15594959922205,1335.9216000000001,24,150,9
0.0,363.4,36,301,105.15594959922205,1335.9216000000001,25,150,9
0.0,364.1,36,301,105.15594959922205,1335.9216000000001,25,150,9
0.0,364.8,36,301,105.15594959922205,1335.9216000000001,25,150,9
0.0,365.5,36,301,105.15594959922205,1335.9216000000001,25,150,9
0.0,366.2,36,301,105.15594959922205,1335.9216000000001,25,150,9
0.0,366.8,36,301,105.15594959922205,1335.9216000000001,25,150,9
0.0,367.5,36,301,105.15594959922205,1335.9216000000001,25,150,9
0.0,368.1,36,301,105.15594959922205,1335.9216000000001,25,150,9
0.0,368.7,36,301,105.15594959922205,1335.9216000000001,25,149,9
0.0,369.4,36,301,105.15594959922205,1335.9216000000001,25,149,9
0.0,370.1,36,301,105.15594959922205,1335.9216000000001,25,149,9
0.0,370.9,36,301,105.15594959922205,1335.9216000000001,25,149,9
0.0,371.6,36,301,105.15594959922205,1335.9216000000001,25,149,9
0.0,372.2,36,301,105.15594959922205,1335.9216000000001,25,149,9
0.0,372.9,36,301,105.15594959922205,1335.9216000000001,25,149,9
0.0,373.6,36,301,105.15594959922205,1335.9216000000001,25,149,9
0.0,374.2,36,301,105.15594959922205,1335.9216000000001,25,149,9
0.0,374.9,36,301,105.15594959922205,1335.9216000000001,25,149,9
0.0,375.5,36,301,105.15594959922205,1335.9216000000001,25,149,9
0.0,376.1,36,301,105.15594959922205,1335.9216000000001,25,149,9
0.0,376.8,36,301,105.15594959922205,1335.9216000000001,25,149,9
0.0,377.5,36,301,105.15594959922205,1335.9216000000001,25,149,9
0.0,378.2,36,301,105.15594959922205,1335.9216000000001,25,149,9
0.0,378.9,36,301,105.15594959922205,1335.9216000000001,25,149,9
0.0,379.5,36,301,105.15594959922205,1335.9216000000001,25,149,9
0.0,380.2,36,301,105.15594959922205,1335.9216000000001,25,149,9
0.0,380.9,36,301,105.15594959922205,1335.9216000000001,25,149,9
0.0,381.5,36,301,105.15594959922205,1335.9216000000001,25,149,9
0.0,382.1,36,301,105.15594959922205,1335.9216000000001,25,149,9
0.0,382.7,36,301,105.15594959922205,1335.9216000000001,25,149,9
0.0,383.4,36,301,105.15594959922205,1335.9216000000001,25,149,9
0.0,384.2,36,301,105.15594959922205,1335.9216000000001,25,149,9
0.0,384.9,36,301,105.15594959922205,1335.9216000000001,25,149,9
0.0,385.6,36,301,105.15594959922205,1335.9216000000001,25,149,9
0.0,386.4,36,301,105.15594959922205,1335.9216000000001,25,149,9
0.0,387.0,36,301,105.15594959922205,1335.9216000000001,25,149,9
0.0,387.7,36,301,105.15594959922205,1335.9216000000001,25,149,9
0.0,388.3,36,301,105.15594959922205,1335.9216000000001,25,149,9
0.0,389.0,36,301,105.15594959922205,1335.9216000000001,25,148,9
0.0,389.6,36,301,105.15594959922205,1335.9216000000001,25,148,9
0.0,390.3,36,301,105.15594959922205,1335.9216000000001,25,148,9
0.0,391.0,36,301,105.15594959922205,1335.9216000000001,25,148,9
0.0,391.6,36,301,105.15594959922205,1335.9216000000001,25,148,9
0.0,392.5,36,301,105.15594959922205,1335.9216000000001,26,148,9
0.0,393.2,36,301,105.15594959922205,1335.9216000000001,26,148,9
0.0,393.9,36,301,105.15594959922205,1335.9216000000001,26,148,9
0.0,394.6,36,301,105.15594959922205,1335.9216000000001,26,148,9
0.0,395.3,36,301,105.15594959922205,1335.9216000000001,26,148,9
0.0,396.0,36,301,105.15594959922205,1335.9216000000001,26,148,9
0.0,396.6,36,301,105.15594959922205,1335.9216000000001,26,148,9
0.0,397.2,36,301,105.15594959922205,1335.9216000000001,26,148,9
0.0,397.9,36,301,105.15594959922205,1335.9216000000001,26,148,9
0.0,398.6,36,301,105.15594959922205,1335.9216000000001,26,148,9
0.0,399.4,36,301,105.15594959922205,1335.9216000000001,26,148,9
0.0,400.1,36,301,105.15594959922205,1335.9216000000001,26,148,9
0.0,400.9,36,301,105.15594959922205,1335.9216000000001,26,148,9
0.0,401.6,36,301,105.15594959922205,1335.9216000000001,26,148,9
0.0,402.3,36,301,105.15594959922205,1335.9216000000001,26,148,9
0.0,403.0,36,301,105.15594959922205,1335.9216000000001,26,148,9
0.0,403.7,36,301,105.15594959922205,1335.9216000000001,26,148,9
0.0,404.3,36,301,105.15594959922205,1335.9216000000001,26,148,9
0.0,404.9,36,301,105.15594959922205,1335.9216000000001,26,148,9
0.0,405.6,36,301,105.15594959922205,1335.9216000000001,26,148,9
0.0,406.3,36,301,105.15594959922205,1335.9216000000001,26,148,9
0.0,407.0,36,301,105.15594959922205,1335.9216000000001,26,148,9
0.0,407.8,36,301,105.15594959922205,1335.9216000000001,27,148,9
0.0,408.5,36,301,105.15594959922205,1335.9216000000001,27,148,9
0.0,409.2,36,301,105.15594959922205,1335.9216000000001,27,148,9
0.0,409.9,36,301,105.15594959922205,1335.9216000000001,27,148,9
0.0,410.6,36,301,105.15594959922205,1335.9216000000001,27,148,9
0.0,411.3,36,301,105.15594959922205,1335.9216000000001,27,148,9
0.0,412.0,36,301,105.15594959922205,1335.9216000000001,27,147,9
0.0,412.6,36,301,105.15594959922205,1335.9216000000001,27,147,9
0.0,413.2,36,301,105.15594959922205,1335.9216000000001,27,147,9
0.0,413.9,36,301,105.15594959922205,1335.9216000000001,27,147,9
0.0,414.7,36,301,105.15594959922205,1335.9216000000001,27,147,9
0.0,415.4,36,301,105.15594959922205,1335.9216000000001,27,148,9
0.0,416.1,36,301,105.15594959922205,1335.9216000000001,27,148,9
0.0,416.9,36,301,105.15594959922205,1335.9216000000001,27,148,9
0.0,417.5,36,301,105.15594959922205,1335.9216000000001,27,148,9
0.0,418.2,36,301,105.15594959922205,1335.9216000000001,27,148,9
0.0,418.9,36,301,105.15594959922205,1335.9216000000001,27,147,9
0.0,419.5,36,301,105.15594959922205,1335.9216000000001,27,147,9
0.0,420.2,36,301,105.15594959922205,1335.9216000000001,27,147,9
0.0,420.8,36,301,105.15594959922205,1335.9216000000001,27,147,9
0.0,421.5,36,301,105.15594959922205,1335.9216000000001,27,147,9
0.0,422.3,36,301,105.15594959922205,1335.9216000000001,27,147,9
0.0,423.1,36,301,105.15594959922205,1335.9216000000001,27,147,9
0.0,423.9,36,301,105.15594959922205,1335.9216000000001,27,147,9
0.0,424.6,36,301,105.15594959922205,1335.9216000000001,27,147,9
0.0,425.3,36,301,105.15594959922205,1335.9216000000001,27,147,9
0.0,426.0,36,301,105.15594959922205,1335.9216000000001,27,147,9
0.0,426.7,36,301,105.15594959922205,1335.9216000000001,27,147,9
0.0,427.4,36,301,105.15594959922205,1335.9216000000001,27,147,9
0.0,428.0,36,301,105.15594959922205,1335.9216000000001,27,147,9
0.0,428.6,36,301,105.15594959922205,1335.9216000000001,27,146,9
0.0,429.4,36,301,105.15594959922205,1335.9216000000001,27,146,9
0.0,430.1,36,301,105.15594959922205,1335.9216000000001,27,146,9
0.0,431.0,36,301,105.15594959922205,1335.9216000000001,28,146,9
0.0,431.7,36,301,105.15594959922205,1335.9216000000001,28,146,9
0.0,432.5,36,301,105.15594959922205,1335.9216000000001,28,145,9
0.0,433.2,36,301,105.15594959922205,1335.9216000000001,28,145,9
0.0,433.9,36,301,105.15594959922205,1335.9216000000001,28,145,9
0.0,434.6,36,301,105.15594959922205,1335.9216000000001,28,145,9
0.0,435.3,36,301,105.15594959922205,1335.9216000000001,28,145,9
0.0,436.0,36,301,105.15594959922205,1335.9216000000001,28,145,9
0.0,436.6,36,301,105.15594959922205,1335.9216000000001,28,145,9
0.0,437.2,36,301,105.15594959922205,1335.9216000000001,28,145,9
0.0,438.0,36,301,105.15594959922205,1335.9216000000001,28,145,9
0.0,438.7,36,301,105.15594959922205,1335.9216000000001,28,146,9
0.0,439.5,36,301,105.15594959922205,1335.9216000000001,28,146,9
0.0,440.3,36,301,105.15594959922205,1335.9216000000001,28,146,9
0.0,440.9,36,301,105.15594959922205,1335.9216000000001,28,146,9
0.0,441.7,36,301,105.15594959922205,1335.9216000000001,28,146,9
0.0,442.4,36,301,105.15594959922205,1335.9216000000001,28,146,9
0.0,443.0,36,301,105.15594959922205,1335.9216000000001,28,146,9
0.0,443.7,36,301,105.15594959922205,1335.9216000000001,28,146,9
0.0,444.3,36,301,105.15594959922205,1335.9216000000001,28,146,9
0.0,445.0,36,301,105.15594959922205,1335.9216000000001,28,146,9
0.0,445.7,36,301,105.15594959922205,1335.9216000000001,28,145,9
0.0,446.5,36,301,105.15594959922205,1335.9216000000001,28,145,9
0.0,447.3,36,301,105.15594959922205,1335.9216000000001,29,145,9
0.0,448.0,36,301,105.15594959922205,1335.9216000000001,29,145,9
0.0,448.7,36,301,105.15594959922205,1335.9216000000001,29,145,9
0.0,449.5,36,301,105.15594959922205,1335.9216000000001,29,145,9
0.0,450.1,36,301,105.15594959922205,1335.9216000000001,29,145,9
0.0,450.8,36,301,105.15594959922205,1335.9216000000001,29,145,9
0.0,451.4,36,301,105.15594959922205,1335.9216000000001,29,145,9
0.0,452.1,36,301,105.15594959922205,1335.9216000000001,29,145,9
0.0,452.8,36,301,105.15594959922205,1335.9216000000001,29,145,9
0.0,453.5,36,301,105.15594959922205,1335.9216000000001,29,145,9
0.0,454.2,36,301,105.15594959922205,1335.9216000000001,29,145,9
0.0,455.0,36,301,105.15594959922205,1335.9216000000001,29,145,9
0.0,455.7,36,301,105.15594959922205,1335.9216000000001,29,145,9
0.0,456.4,36,301,105.15594959922205,1335.9216000000001,29,145,9
0.0,457.1,36,301,105.15594959922205,1335.9216000000001,29,145,9
0.0,457.8,36,301,105.15594959922205,1335.9216000000001,29,145,9
0.0,458.5,36,301,105.15594959922205,1335.9216000000001,29,145,9
0.0,459.1,36,301,105.15594959922205,1335.9216000000001,29,145,9
0.0,459.7,36,301,105.15594959922205,1335.9216000000001,29,145,9
0.0,460.3,36,301,105.15594959922205,1335.9216000000001,29,145,9
0.0,461.0,36,301,105.15594959922205,1335.9216000000001,29,145,9
0.0,461.8,36,301,105.15594959922205,1335.9216000000001,29,145,9
0.0,462.5,36,301,105.15594959922205,1335.9216000000001,29,145,9
0.0,463.2,36,301,105.15594959922205,1335.9216000000001,29,145,9
0.0,464.0,36,301,105.15594959922205,1335.9216000000001,29,145,9
0.0,464.7,36,301,105.15594959922205,1335.9216000000001,29,145,9
0.0,465.3,36,301,105.15594959922205,1335.9216000000001,29,145,9
0.0,466.0,36,301,105.15594959922205,1335.9216000000001,29,145,9
0.0,466.6,36,301,105.15594959922205,1335.9216000000001,29,145,9
0.0,467.3,36,301,105.15594959922205,1335.9216000000001,29,145,9
0.0,467.9,36,301,105.15594959922205,1335.9216000000001,29,145,9
0.0,468.6,36,301,105.15594959922205,1335.9216000000001,29,145,9
0.0,469.3,36,301,105.15594959922205,1335.9216000000001,29,145,9
0.0,470.0,36,301,105.15594959922205,1335.9216000000001,30,145,9
0.0,470.8,36,301,105.15594959922205,1335.9216000000001,30,145,9
0.0,471.5,36,301,105.15594959922205,1335.9216000000001,30,145,9
0.0,472.1,36,301,105.15594959922205,1335.9216000000001,30,145,9
0.0,472.8,36,301,105.15594959922205,1335.9216000000001,30,145,9
0.0,473.5,36,301,105.15594959922205,1335.9216000000001,30,145,9
0.0,474.2,36,301,105.15594959922205,1335.9216000000001,30,145,9
0.0,474.8,36,301,105.15594959922205,1335.9216000000001,30,145,9
0.0,475.4,36,301,105.15594959922205,1335.9216000000001,30,145,9
0.0,476.0,36,301,105.15594959922205,1335.9216000000001,30,145,9
0.0,476.7,36,301,105.15594959922205,1335.9216000000001,30,145,9
0.0,477.5,36,301,105.15594959922205,1335.9216000000001,30,145,9
0.0,478.2,36,301,105.15594959922205,1335.9216000000001,30,145,9
0.0,478.8,36,301,105.15594959922205,1335.9216000000001,30,145,9
0.0,479.4,36,301,105.15594959922205,1335.9216000000001,30,145,9
0.0,480.1,36,301,105.15594959922205,1335.9216000000001,30,145,9
0.0,480.7,36,301,105.15594959922205,1335.9216000000001,30,145,9
0.0,481.3,36,301,105.15594959922205,1335.9216000000001,30,145,9
60.0,0.0,0,0,0,0,30,145,9
59.9,0.3,0,0,0,0,30,145,9
59.68,1.0,0,0,0,0,30,145,9
59.48,1.8,0,0,0,0,30,145,9
59.27,2.8,0,167,127.9726582069029,874.7472,0,145,9
59.07,3.7,0,167,127.9726582069029,874.7472,0,144,9
58.86,4.6,0,167,127.9726582069029,874.7472,0,144,9
58.65,5.5,0,167,127.9726582069029,874.7472,0,144,9
58.44,6.3,0,167,127.9726582069029,874.7472,0,144,9
58.23,7.2,0,167,127.9726582069029,874.7472,0,144,9
58.02,8.0,0,167,127.9726582069029,874.7472,0,144,9
57.81,8.9,0,167,127.9726582069029,874.7472,0,144,9
57.6,10.0,0,167,127.9726582069029,874.7472,0,144,9
57.4,10.9,34,224,116.03972084031948,1070.9184,0,144,9
57.19,11.9,34,224,116.03972084031948,1070.9184,0,144,9
56.97,12.9,34,224,116.03972084031948,1070.9184,0,144,9
56.77,13.8,34,224,116.03972084031948,1070.9184,0,144,9
56.56,14.7,34,224,116.03972084031948,1070.9184,0,144,9
56.36,15.5,34,224,116.03972084031948,1070.9184,0,144,9
56.15,16.5,34,224,116.03972084031948,1070.9184,0,144,9
55.94,17.5,34,224,116.03972084031948,1070.9184,0,144,9
55.72,18.6,34,272,108.76764199472781,1236.1152000000002,1,144,9
55.53,19.6,34,272,108.76764199472781,1236.1152000000002,1,144,9
55.31,20.7,34,272,108.76764199472781,1236.1152000000002,1,144,9
55.1,21.7,34,272,108.76764199472781,1236.1152000000002,1,144,9
54.9,22.6,34,272,108.76764199472781,1236.1152000000002,1,144,9
